sampleId	seedInit	solverName	signifDigits	piHat	OFtol	error	isCensored	cntProbe	runtime
43	11224	Needles_3	2	3.14218947065	0.005	0.000596817058836	False	255	0.1717
44	4375	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1101
45	25922	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1107
46	41434	Needles_3	2	3.14376826683	0.005	0.00217561323894	False	214	0.1409
47	41479	Needles_3	2	3.13747233572	0.005	0.00412031786953	False	598	0.3967
48	13005	Needles_3	2	3.14184890425	0.005	0.00025625065646	False	266	0.1955
49	54223	Needles_3	2	3.13900505303	0.005	0.00258760055848	False	416	0.272
50	53368	Needles_3	2	3.13791422487	0.005	0.00367842871777	False	531	0.3838
51	10374	Needles_3	2	3.14657348906	0.005	0.00498083547488	False	333	0.2195
52	2223	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.112
53	57137	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1127
54	65113	Needles_3	2	3.13740345245	0.005	0.00418920114205	False	610	0.4776
55	10801	Needles_3	2	3.14252568652	0.005	0.000933032929221	False	245	0.1642
56	32720	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1105
57	63864	Needles_3	2	3.13714342796	0.005	0.00444922562882	False	660	0.5047
58	52854	Needles_3	2	3.13945357278	0.005	0.00213908080742	False	382	0.2517
59	15940	Needles_3	2	3.13886379215	0.005	0.0027288614363	False	428	0.2822
60	39647	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1758
61	28264	Needles_3	2	3.14658616401	0.005	0.00499351041738	False	499	0.3945
62	7077	Needles_3	2	3.14657348906	0.005	0.00498083547488	False	333	0.2196
63	30442	Needles_3	2	3.13789942351	0.005	0.00369323007778	False	533	0.4156
64	30820	Needles_3	2	3.14556045424	0.005	0.00396780065244	False	181	0.1186
65	36831	Needles_3	2	3.13683145546	0.005	0.00476119812518	False	732	0.5499
66	40978	Needles_3	2	3.14659251105	0.005	0.00499985745703	False	665	0.434
67	54056	Needles_3	2	3.13939669759	0.005	0.0021959559967	False	386	0.3265
68	64788	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1082
69	56220	Needles_3	2	3.14435199554	0.005	0.00275934195099	False	202	0.1531
70	24049	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1095
71	45013	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.111
72	31738	Needles_3	2	3.14281514515	0.005	0.00122249155726	False	237	0.2135
73	39520	Needles_3	2	3.14582327144	0.005	0.00423061784775	False	177	0.1712
74	1944	Needles_3	2	3.13694518825	0.005	0.0046474653399	False	704	0.4674
75	47449	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1094
76	29867	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1107
77	55898	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1103
78	17264	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1099
79	13184	Needles_3	2	3.13907878937	0.005	0.00251386422079	False	410	0.2689
80	60334	Needles_3	2	3.13934099107	0.005	0.0022516625177	False	390	0.2539
81	60132	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1125
82	15723	Needles_3	2	3.13786290217	0.005	0.00372975142359	False	538	0.3572
83	33626	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1103
84	5638	Needles_3	2	3.14658616401	0.005	0.00499351041738	False	499	0.3302
85	63666	Needles_3	2	3.13737001831	0.005	0.00422263527649	False	616	0.4058
86	29426	Needles_3	2	3.13765729257	0.005	0.00393536102145	False	568	0.377
87	53789	Needles_3	2	3.14026140584	0.005	0.00133124775294	False	333	0.2206
88	37698	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1107
89	17719	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1101
90	36688	Needles_3	2	3.13877394475	0.005	0.00281870883485	False	436	0.2886
91	64163	Needles_3	2	3.14161843669	0.005	2.57831043431e-05	False	274	0.1802
92	20201	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1113
93	38632	Needles_3	2	3.13697505059	0.005	0.00461760299777	False	697	0.4664
94	29800	Needles_3	2	3.14222189778	0.005	0.000629244194756	False	254	0.1701
95	53964	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1106
96	63128	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1076
97	41287	Needles_3	2	3.14657348906	0.005	0.00498083547488	False	333	0.2226
98	62131	Needles_3	2	3.14363245321	0.005	0.00203979962489	False	217	0.144
99	12324	Needles_3	2	3.14653561664	0.005	0.00494296305148	False	167	0.1105
100	35956	Needles_3	2	3.14512753072	0.005	0.00353487713187	False	188	0.1239
101	53070	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3535
102	41968	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1916
103	12305	Needles_3	3	3.14208319802	0.0005	0.000490544427102	False	775	0.5256
104	27879	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1756
105	15440	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1975
106	40876	Needles_3	3	3.14209083413	0.0005	0.00049818054416	False	2839	1.9568
107	53539	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1766
108	24730	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1782
109	45117	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3507
110	65073	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1781
111	56959	Needles_3	3	3.14208319802	0.0005	0.000490544427102	False	775	0.5316
112	47330	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1763
113	339	Needles_3	3	3.14208582131	0.0005	0.000493167721118	False	1033	0.7057
114	28949	Needles_3	3	3.14209107299	0.0005	0.000498419404572	False	3097	2.1395
115	9762	Needles_3	3	3.14193895351	0.0005	0.000346299922377	False	1052	0.7075
116	30247	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3575
117	23829	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.175
118	54699	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1732
119	4650	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3497
120	8927	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3432
121	40342	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1755
122	21971	Needles_3	3	3.14208319802	0.0005	0.000490544427102	False	775	0.5216
123	315	Needles_3	3	3.14208319802	0.0005	0.000490544427102	False	775	0.5202
124	13686	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1759
125	16474	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.175
126	49142	Needles_3	3	3.1414010763	0.0005	0.000191577288413	False	282	0.1915
127	46858	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.179
128	49875	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1775
129	39010	Needles_3	3	3.14145424919	0.0005	0.00013840439997	False	280	0.1885
130	43704	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1745
131	6618	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1812
132	2249	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1756
133	42255	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1746
134	32063	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.347
135	43144	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3454
136	36344	Needles_3	3	3.14208319802	0.0005	0.000490544427102	False	775	0.5503
137	24956	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1765
138	38046	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3443
139	25799	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1742
140	29653	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.174
141	25274	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1743
142	39069	Needles_3	3	3.14172237025	0.0005	0.00012971665844	False	1622	1.1292
143	64308	Needles_3	3	3.14208319802	0.0005	0.000490544427102	False	775	0.557
144	40034	Needles_3	3	3.1417724927	0.0005	0.000179839108016	False	1343	0.9453
145	29096	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1736
146	4305	Needles_3	3	3.14156520983	0.0005	2.74437594192e-05	False	3311	2.2868
147	18687	Needles_3	3	3.14164650465	0.0005	5.38510620363e-05	False	273	0.1856
148	62549	Needles_3	3	3.14209107299	0.0005	0.000498419404572	False	3097	2.089
149	57261	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.2009
150	61132	Needles_3	3	3.14164650465	0.0005	5.38510620363e-05	False	546	0.4046
151	28861	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.2044
152	49255	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3921
153	16730	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	518	0.3951
154	38307	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.2025
155	59879	Needles_3	3	3.1420884463	0.0005	0.000495792713057	False	1549	1.0814
156	49162	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.172
157	2911	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1743
158	55741	Needles_3	3	3.14150818899	0.0005	8.44645948677e-05	False	278	0.1903
159	55262	Needles_3	3	3.1420873961	0.0005	0.000494742512425	False	1291	0.8842
160	16326	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1758
161	58721	Needles_3	3	3.14132271954	0.0005	0.00026993405368	False	855	0.577
162	26497	Needles_3	3	3.1411094274	0.0005	0.00048322619332	False	587	0.3965
163	29776	Needles_3	3	3.14208582131	0.0005	0.000493167721118	False	1033	0.6968
164	54152	Needles_3	3	3.14208582131	0.0005	0.000493167721118	False	1033	0.7082
165	30193	Needles_3	3	3.14170326353	0.0005	0.000110609940726	False	271	0.1886
166	36936	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3521
167	55485	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1761
168	4147	Needles_3	3	3.14151090641	0.0005	8.17471753249e-05	False	2779	1.9132
169	25334	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1984
170	9187	Needles_3	3	3.14190870912	0.0005	0.00031605552758	False	528	0.3757
171	61688	Needles_3	3	3.14203108618	0.0005	0.000438432590333	False	260	0.2157
172	21547	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.2217
173	33145	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1743
174	53862	Needles_3	3	3.14150818899	0.0005	8.44645948677e-05	False	1668	1.1788
175	22729	Needles_3	3	3.14208319802	0.0005	0.000490544427102	False	775	0.5329
176	6049	Needles_3	3	3.1417128051	0.0005	0.000120151505313	False	812	0.5918
177	22885	Needles_3	3	3.14123084673	0.0005	0.00036180686204	False	1443	1.0043
178	34328	Needles_3	3	3.14110334139	0.0005	0.000489312202288	False	1175	0.7843
179	14612	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.179
180	22682	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.177
181	5690	Needles_3	3	3.1420873961	0.0005	0.000494742512425	False	1291	0.8644
182	22251	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1738
183	55289	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.348
184	50387	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.179
185	185	Needles_3	3	3.14200528064	0.0005	0.000412627049127	False	1565	1.0716
186	38770	Needles_3	3	3.14208319802	0.0005	0.000490544427102	False	775	0.5272
187	6083	Needles_3	3	3.1420884463	0.0005	0.000495792713057	False	1549	1.0447
188	60178	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1762
189	21093	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1765
190	55448	Needles_3	3	3.14209127512	0.0005	0.000498621528209	False	3355	2.2609
191	27023	Needles_3	3	3.14208319802	0.0005	0.000490544427102	False	775	0.5259
192	8089	Needles_3	3	3.14209127512	0.0005	0.000498621528209	False	3355	2.2784
193	1713	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1756
194	57378	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1764
195	62408	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1763
196	53918	Needles_3	3	3.14207795652	0.0005	0.000485302926261	False	517	0.3506
197	55754	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.176
198	43736	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1749
199	36172	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1719
200	11067	Needles_3	3	3.14206227259	0.0005	0.000469619003099	False	259	0.1759
201	55639	Needles_3	4	3.14163946836	5e-05	4.68147657022e-05	False	1093	0.7528
202	64431	Needles_3	4	3.14163946836	5e-05	4.68147657022e-05	False	2186	1.5354
203	27311	Needles_3	4	3.14163946836	5e-05	4.68147657022e-05	False	1093	0.7396
204	16328	Needles_3	4	3.14159057336	5e-05	2.08022668469e-06	False	1375	0.9276
205	6610	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1881
206	16565	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1875
207	34170	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3685
208	28767	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1997
209	19672	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1819
210	58210	Needles_3	4	3.14164225478	5e-05	4.96011877731e-05	False	14477	9.9408
211	34588	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1844
212	30100	Needles_3	4	3.14164181235	5e-05	4.91587632987e-05	False	3278	2.3071
213	28398	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1835
214	18865	Needles_3	4	3.14164199993	5e-05	4.93463450408e-05	False	6829	4.6777
215	13890	Needles_3	4	3.14163302975	5e-05	4.0376156039e-05	False	13127	8.9008
216	43017	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3744
217	4701	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1856
218	47984	Needles_3	4	3.14164181235	5e-05	4.91587632987e-05	False	4917	3.4628
219	49460	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	1366	0.9666
220	21223	Needles_3	4	3.14164024953	5e-05	4.75959389741e-05	False	2459	1.6839
221	3267	Needles_3	4	3.14164248233	5e-05	4.98287402415e-05	False	9560	6.6876
222	14398	Needles_3	4	3.14164181235	5e-05	4.91587632987e-05	False	4917	3.4421
223	694	Needles_3	4	3.14164228132	5e-05	4.96277348652e-05	False	10926	7.6976
224	55796	Needles_3	4	3.1416421731	5e-05	4.95195055654e-05	False	3551	2.5147
225	3944	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1866
226	50335	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1881
227	1528	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1872
228	33374	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	2732	2.0033
229	37592	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	1366	0.9306
230	61912	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.2445
231	7857	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.2469
232	8364	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1854
233	46765	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5605
234	2328	Needles_3	4	3.14164160847	5e-05	4.89548805103e-05	False	6283	4.4859
235	1255	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1901
236	43719	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3743
237	34589	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3777
238	11610	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1898
239	40761	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1857
240	59116	Needles_3	4	3.14163671853	5e-05	4.40649444458e-05	False	6287	4.2893
241	65518	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.2128
242	17975	Needles_3	4	3.14164241749	5e-05	4.97638986463e-05	False	16935	11.5752
243	9191	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.2173
244	8610	Needles_3	4	3.14164024953	5e-05	4.75959389741e-05	False	2459	1.7294
245	49208	Needles_3	4	3.14164181235	5e-05	4.91587632987e-05	False	4917	3.4878
246	64131	Needles_3	4	3.14164138607	5e-05	4.87324752889e-05	False	3005	2.0902
247	9637	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	1366	0.9512
248	54529	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1944
249	30184	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5677
250	29000	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1855
251	36990	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.187
252	22070	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1879
253	30791	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1864
254	22123	Needles_3	4	3.14163846422	5e-05	4.58106339809e-05	False	1913	1.3579
255	59377	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.6172
256	40242	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.423
257	8226	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.4209
258	39450	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.2212
259	4790	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.2074
260	10000	Needles_3	4	3.14164248233	5e-05	4.98287402415e-05	False	1912	1.3684
261	63941	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1839
262	47418	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1881
263	25710	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1859
264	30811	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1874
265	58383	Needles_3	4	3.14163946836	5e-05	4.68147657022e-05	False	1093	0.7734
266	26707	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3764
267	6088	Needles_3	4	3.14164153651	5e-05	4.88829244678e-05	False	4644	3.1737
268	38904	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	1366	1.0267
269	44642	Needles_3	4	3.14164138607	5e-05	4.87324752889e-05	False	6010	4.0816
270	15695	Needles_3	4	3.14156389686	5e-05	2.87567304236e-05	False	7727	5.4084
271	41544	Needles_3	4	3.14164181235	5e-05	4.91587632987e-05	False	1639	1.1769
272	31274	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.2056
273	19656	Needles_3	4	3.14164236409	5e-05	4.97105005088e-05	False	9287	6.3307
274	34436	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1867
275	33462	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3686
276	37044	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3729
277	19765	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1853
278	18530	Needles_3	4	3.14164138607	5e-05	4.87324752889e-05	False	3005	2.0973
279	800	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.184
280	32793	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.2495
281	55140	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	1366	1.0333
282	24268	Needles_3	4	3.14163352464	5e-05	4.08710496429e-05	False	3555	2.4067
283	49325	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1856
284	63622	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5599
285	7075	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5498
286	29757	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3782
287	46683	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3726
288	33757	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5599
289	57644	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1871
290	48075	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	1366	0.93
291	36698	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5775
292	33926	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1906
293	59602	Needles_3	4	3.14156113475	5e-05	3.15188389601e-05	False	17116	11.5883
294	52404	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1857
295	56683	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3745
296	55739	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3894
297	15782	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3844
298	44345	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.188
299	24503	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5573
300	3660	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1873
301	58281	Needles_3	5	3.14159674765	5e-06	4.09405555857e-06	False	2473	1.7176
302	19366	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3754
303	43387	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3836
304	61520	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.188
305	13459	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1831
306	39833	Needles_3	5	3.14159612977	5e-06	3.47617687613e-06	False	1374	0.9175
307	65055	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	1099	0.7456
308	28840	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	53851	36.0829
309	44449	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1857
310	19922	Needles_3	5	3.1415971542	5e-06	4.50060933055e-06	False	10441	7.0677
311	14371	Needles_3	5	3.14159735055	5e-06	4.69696058536e-06	False	11265	7.6502
312	4907	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1861
313	11927	Needles_3	5	3.14159674765	5e-06	4.09405555857e-06	False	4946	3.3717
314	8232	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1863
315	13594	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1856
316	56577	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1867
317	45500	Needles_3	5	3.14159612977	5e-06	3.47617687613e-06	False	1374	0.9725
318	41683	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	825	0.5627
319	38248	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1868
320	5168	Needles_3	5	3.14159711115	5e-06	4.4575604079e-06	False	4671	3.173
321	5331	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1839
322	3513	Needles_3	5	3.1415945414	5e-06	1.88780586852e-06	False	1924	1.3445
323	42925	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	825	0.5603
324	50125	Needles_3	5	3.14159765233	5e-06	4.99873546334e-06	False	72258	48.4573
325	5934	Needles_3	5	3.14159612977	5e-06	3.47617687613e-06	False	1374	0.9762
326	58794	Needles_3	5	3.14159757956	5e-06	4.92597354418e-06	False	64291	43.1278
