sampleId	seedInit	solverName	signifDigits	piHat	OFtol	error	isCensored	cntProbe	runtime
218	39396	Needles_3	4	3.14164153651	5e-05	4.88829244678e-05	False	4644	3.118
219	24399	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	2732	1.8335
220	21569	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5447
221	43795	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.18
222	29931	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3667
223	57036	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.185
224	39635	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1821
225	58266	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	1366	0.9161
226	9141	Needles_3	4	3.14164248233	5e-05	4.98287402415e-05	False	1912	1.2772
227	15864	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3657
228	18911	Needles_3	4	3.1416421731	5e-05	4.95195055654e-05	False	3551	2.3663
229	39923	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1829
230	6018	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1841
231	30323	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3656
232	30564	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1866
233	61655	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1824
234	35535	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1838
235	61320	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1808
236	22840	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1807
237	5310	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1834
238	30678	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3704
239	17000	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1853
240	35036	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1829
241	8449	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5477
242	5524	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1882
243	56195	Needles_3	4	3.14159674765	5e-05	4.09405555857e-06	False	2473	1.6382
244	39226	Needles_3	4	3.14157383749	5e-05	1.88161012988e-05	False	13229	8.8204
245	16263	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5404
246	36746	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	2732	1.821
247	39301	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1808
248	46614	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1863
249	7058	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1834
250	41631	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3657
251	52913	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3714
252	19119	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	4098	2.7377
253	931	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1859
254	50674	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1844
255	13496	Needles_3	4	3.14164122622	5e-05	4.85726295065e-05	False	4371	2.9308
256	28277	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1835
257	18603	Needles_3	4	3.14163946836	5e-05	4.68147657022e-05	False	1093	0.7295
258	37797	Needles_3	4	3.14164181235	5e-05	4.91587632987e-05	False	1639	1.099
259	54066	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.182
260	23400	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3667
261	27360	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.182
262	12056	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5513
263	38268	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1843
264	4178	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1844
265	62681	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1816
266	22063	Needles_3	4	3.14162058847	5e-05	2.79348845282e-05	False	14244	9.5062
267	5051	Needles_3	4	3.14163946836	5e-05	4.68147657022e-05	False	1093	0.7361
268	52177	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1852
269	42632	Needles_2	4	3.14161490683	5e-05	2.22532425052e-05	False	843	0.5338
270	42768	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1816
271	42731	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5525
272	50598	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1838
273	37843	Needles_2	4	3.14163090129	5e-05	3.82476977605e-05	False	244	0.1593
274	22311	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1846
275	64062	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5409
276	48500	Needles_3	4	3.14163946836	5e-05	4.68147657022e-05	False	1093	0.7215
277	64198	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1827
278	47610	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3702
279	53884	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1831
280	12818	Needles_3	4	3.14164087458	5e-05	4.82209922446e-05	False	1366	0.9218
281	41669	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1833
282	54633	Needles_3	4	3.14163946836	5e-05	4.68147657022e-05	False	1093	0.7362
283	37939	Needles_3	4	3.14159263035	5e-05	2.32443357895e-08	False	7423	4.9363
284	1247	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1845
285	57638	Needles_3	4	3.14164138607	5e-05	4.87324752889e-05	False	3005	2.0181
286	23878	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.369
287	40596	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1815
288	60600	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3647
289	56537	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5511
290	17306	Needles_3	4	3.14164138607	5e-05	4.87324752889e-05	False	3005	2.002
291	24918	Needles_3	4	3.14155520334	5e-05	3.74502526226e-05	False	6907	4.6163
292	143	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1881
293	41686	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1854
294	52397	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3683
295	34857	Needles_3	4	3.14163946836	5e-05	4.68147657022e-05	False	1093	0.7366
296	46816	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1813
297	13916	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5542
298	35597	Needles_3	4	3.14161843669	5e-05	2.57831043431e-05	False	274	0.1819
299	42925	Needles_3	4	3.14163712579	5e-05	4.44722008672e-05	False	820	0.5496
300	1670	Needles_3	4	3.14163244495	5e-05	3.97913642298e-05	False	547	0.3657
301	20648	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1904
302	37261	Needles_3	5	3.14159763289	5e-06	4.9792995771e-06	False	50828	33.8727
303	20031	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1851
304	12861	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1846
305	13523	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3659
306	26552	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1845
307	34404	Needles_3	5	3.14159612977	5e-06	3.47617687613e-06	False	1374	0.9255
308	22023	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1839
309	26010	Needles_3	5	3.14159642243	5e-06	3.76884376463e-06	False	5221	3.4822
310	13983	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1832
311	33668	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	6594	4.4268
312	48307	Needles_3	5	3.14159711115	5e-06	4.4575604079e-06	False	4671	3.1356
313	26603	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3698
314	12042	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1852
315	37403	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1809
316	12330	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1812
317	53145	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3707
318	48069	Needles_3	5	3.1415945414	5e-06	1.88780586852e-06	False	1924	1.2975
319	1007	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	825	0.5593
320	15906	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3679
321	62930	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1808
322	52245	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1861
323	32911	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1839
324	9933	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	825	0.5546
325	4853	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	5495	3.65
326	64826	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3674
