sampleId	seedInit	solverName	signifDigits	piHat	OFtol	error	isCensored	cntProbe	runtime
37	18003	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1312
38	28700	Needles_3	2	3.1417608685042953	0.005	0.00016821491450214054	False	269	0.2065
39	63072	Needles_3	2	3.1374490691603683	0.005	0.0041435844294248625	False	602	0.4503
40	49077	Needles_3	2	3.133974596215561	0.005	0.007618057374231935	True	827	0.6349
41	11229	Needles_3	2	3.1404969158746985	0.005	0.0010957377150946357	False	321	0.2459
42	5863	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1226
43	42984	Needles_3	2	3.1406003353196112	0.005	0.000992318270181869	False	316	0.231
44	65028	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1243
45	44152	Needles_3	2	3.146586164007173	0.005	0.004993510417379721	False	499	0.3799
46	61547	Needles_3	2	3.138503461238994	0.005	0.003089192350798964	False	462	0.3755
47	2608	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.129
48	60076	Needles_3	2	3.1465734890646693	0.005	0.004980835474876155	False	333	0.2417
49	53216	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1211
50	30086	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1304
51	61435	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1289
52	13870	Needles_3	2	3.138645199190547	0.005	0.002947454399246041	False	448	0.3344
53	45739	Needles_3	2	3.137305068687629	0.005	0.004287584902164188	False	628	0.4698
54	3383	Needles_3	2	3.133974596215561	0.005	0.007618057374231935	True	827	0.6479
55	17415	Needles_3	2	3.145309043218149	0.005	0.003716389628356076	False	185	0.1356
56	35477	Needles_3	2	3.141271393878461	0.005	0.0003212597113320115	False	287	0.2191
57	5902	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1232
58	36819	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1296
59	48226	Needles_3	2	3.1417608685042953	0.005	0.00016821491450214054	False	269	0.2132
60	9741	Needles_3	2	3.133974596215561	0.005	0.007618057374231935	True	827	0.6341
61	60463	Needles_3	2	3.140707087292286	0.005	0.0008855662975069123	False	311	0.2241
62	53013	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1255
63	44267	Needles_3	2	3.146586164007173	0.005	0.004993510417379721	False	499	0.3908
64	43651	Needles_3	2	3.1385732383229943	0.005	0.0030194152667988305	False	455	0.3465
65	54736	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.117
66	603	Needles_3	2	3.142890597911765	0.005	0.0012979443219718334	False	235	0.1748
67	64602	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1278
68	47974	Needles_3	2	3.133974596215561	0.005	0.007618057374231935	True	827	0.6397
69	36043	Needles_3	2	3.1396935279604805	0.005	0.0018991256293126035	False	366	0.3165
70	59109	Needles_3	2	3.138076657205372	0.005	0.0035159963844209052	False	510	0.3993
71	31616	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1241
72	34597	Needles_3	2	3.142000139355678	0.005	0.00040748576588489627	False	261	0.1892
73	1161	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1205
74	42503	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1339
75	5762	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1261
76	8663	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1341
