sampleId	seedInit	solverName	signifDigits	piHat	OFtol	error	isCensored	numThrows	runtime
343	6464	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1549
344	53703	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3502
345	55770	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3406
346	1973	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	7693	4.2276
347	58528	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	8792	4.9723
348	63054	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.151
349	10874	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.301
350	36819	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1539
351	39747	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1519
352	7173	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	825	0.4537
353	57253	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3036
354	60037	Needles_3	5	3.1416	5e-06	2.5495466569e-06	False	1649	0.9073
355	55569	Needles_3	5	3.1416	5e-06	2.5495466569e-06	False	1649	0.9631
356	36340	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	8792	4.9365
357	19066	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3046
358	16279	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7884
359	5613	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1529
360	31564	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7557
361	30482	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7549
362	31522	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1519
363	21340	Needles_3	5	3.1416	5e-06	4.09405555857e-06	False	2473	1.364
364	21654	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.151
365	65478	Needles_3	5	3.1416	5e-06	4.96731582e-06	False	37915	20.7724
366	33427	Needles_3	5	3.1416	5e-06	3.87337310048e-06	False	3847	2.109
367	46396	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1501
368	16040	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1494
369	48502	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1511
370	48871	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1533
371	57019	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1508
372	4717	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3051
373	46631	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	2748	1.5394
374	51733	Needles_3	5	3.14159	5e-06	1.88780586852e-06	False	1924	1.0453
375	34364	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.154
376	42892	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1515
377	21009	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1583
378	44921	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	4396	2.3955
379	24359	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1492
380	52266	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1721
381	4833	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3223
382	62692	Needles_3	5	3.1416	5e-06	4.62679000979e-06	False	7968	4.3445
383	8590	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1569
384	13114	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3043
385	5854	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	825	0.4574
386	19861	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3366
387	19180	Needles_3	5	3.1416	5e-06	3.95972558387e-06	False	6320	3.521
388	47360	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1722
389	27171	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1531
390	28749	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3302
391	9237	Needles_3	5	3.1416	5e-06	3.87337310048e-06	False	3847	2.1161
392	8772	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	825	0.4717
393	51285	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	1099	0.5979
394	59997	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1517
395	35909	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	2748	1.592
396	64637	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.149
397	41891	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1485
398	4071	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1519
399	40361	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1505
400	23494	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1523
401	31963	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.9116
402	57133	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	6598	3.7857
403	17056	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.9052
404	61179	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6721
405	24129	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	6598	3.6214
406	35898	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1417
407	20960	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1671
408	28248	Needles_3	6	3.141593	5e-07	1.96007817976e-07	False	16770	9.1811
409	21695	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9505
410	15613	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9979
411	14190	Needles_3	6	3.141593	5e-07	2.32443357895e-08	False	7423	4.0815
412	46224	Needles_3	6	3.141593	5e-07	3.88285477104e-07	False	12371	6.7679
413	52493	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1203
414	26062	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.709
415	14019	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8471
416	13455	Needles_3	6	3.141593	5e-07	2.32443357895e-08	False	7423	4.0217
417	57801	Needles_3	6	3.141593	5e-07	8.92789309148e-08	False	17595	9.5761
418	50847	Needles_3	6	3.141593	5e-07	3.70128812488e-07	False	37388	20.7428
419	61118	Needles_3	6	3.141593	5e-07	1.55773323129e-08	False	14571	7.9763
420	50913	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	9072	5.1051
421	34127	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	4124	2.3095
422	8292	Needles_3	6	3.141592	5e-07	4.46831529111e-07	False	4674	2.5976
423	5343	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.798
424	47699	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1113
425	47406	Needles_3	6	3.141593	5e-07	2.32443357895e-08	False	7423	4.0873
426	37773	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6571
427	36809	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6661
428	60109	Needles_3	6	3.141592	5e-07	4.46831529111e-07	False	4674	2.572
429	23276	Needles_3	6	3.141593	5e-07	1.86714299133e-07	False	13471	7.3554
430	4295	Needles_3	6	3.141593	5e-07	1.41362253903e-07	False	6873	3.7217
431	48050	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6624
432	40941	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9583
433	53623	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9936
434	52432	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6998
435	64956	Needles_3	6	3.141592	5e-07	3.44721068135e-07	False	4399	2.4842
436	44746	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6441
437	27111	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8164
438	2628	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.0857
439	31794	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	6598	3.6506
440	18978	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.3067
441	5946	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9489
442	17181	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9666
443	58896	Needles_3	6	3.141592	5e-07	1.6514085921e-07	False	7973	4.4327
444	29917	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6696
445	54426	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6538
446	61836	Needles_3	6	3.141592	5e-07	1.6514085921e-07	False	7973	4.3634
447	60385	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1319
448	58976	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.7953
449	47308	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	27216	14.8703
450	7460	Needles_3	6	3.141592	5e-07	4.46831529111e-07	False	4674	2.5812
451	7687	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6692
452	48202	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8284
453	54041	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1122
454	3683	Needles_3	6	3.141592	5e-07	2.88723846609e-07	False	8523	4.7207
455	4465	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9637
456	14493	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.801
457	38501	Needles_3	6	3.141593	5e-07	2.47497533579e-09	False	10997	5.8776
458	61836	Needles_3	6	3.141592	5e-07	1.6514085921e-07	False	7973	4.3486
459	6657	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8154
460	62727	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9396
461	13396	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.3886
462	57454	Needles_3	6	3.141592	5e-07	3.44721068135e-07	False	4399	2.4274
463	25122	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	4124	2.2379
464	12782	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6758
465	25722	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	4124	2.275
466	23277	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.7941
467	36235	Needles_3	6	3.141593	5e-07	3.70128812488e-07	False	9347	5.1335
468	15729	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.789
469	2950	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8192
470	28419	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	4124	2.2757
471	20969	Needles_3	6	3.141592	5e-07	4.46831529111e-07	False	4674	2.554
472	56098	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6598
473	57196	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6766
474	24881	Needles_3	6	3.141593	5e-07	3.34605154251e-07	False	6323	3.4904
475	39722	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	4124	2.3049
476	63420	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.7222
477	52838	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.7978
478	47253	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	7698	4.2051
479	33554	Needles_3	6	3.141593	5e-07	3.55794664841e-07	False	31340	16.9523
480	61971	Needles_3	6	3.141593	5e-07	1.59283561896e-07	False	17045	9.3027
481	61892	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1182
482	3730	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6834
483	26931	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8121
484	32696	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	6598	3.602
485	34999	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6586
486	47561	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	9072	4.9301
487	55795	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6586
488	24659	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6281
489	9587	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.096
490	10904	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	9897	5.3809
491	26372	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9461
492	29534	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9591
493	58812	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.7925
494	5845	Needles_3	6	3.141593	5e-07	4.83361790593e-08	False	11272	6.1626
495	37524	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	9897	5.4602
496	49319	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1101
497	52529	Needles_3	6	3.141593	5e-07	3.00096774541e-07	False	9622	5.2426
498	24492	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6645
499	1279	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9604
500	61534	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6866
501	64252	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	29692	16.4979
502	61809	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	3.977
503	49132	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.0866
504	55113	Needles_3	7	3.1415927	5e-08	1.19876406579e-08	False	40139	21.5574
505	12050	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0464
506	56137	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0116
507	60401	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.025
508	30174	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.9336
509	47689	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.2067
510	56654	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.175
511	65436	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.1055
512	53191	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.034
513	10218	Needles_3	7	3.1415927	5e-08	3.55429157217e-08	False	28867	15.9375
514	55161	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9651
515	62439	Needles_3	7	3.1415927	5e-08	3.26674309825e-08	False	25293	13.5762
516	23840	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.1339
517	26989	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.8586
518	34254	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0432
519	11273	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9216
520	21573	Needles_3	7	3.1415926	5e-08	7.8895445732e-09	False	18420	10.1106
521	58976	Needles_3	7	3.1415926	5e-08	3.16768589137e-08	False	33541	18.2739
522	57336	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.1017
523	18980	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.9214
524	9060	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0322
525	42175	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9986
526	51922	Needles_3	7	3.1415926	5e-08	3.83732610132e-08	False	18695	10.1981
527	9467	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.8872
528	2828	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	21994	12.0528
529	2397	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.0563
530	60514	Needles_3	7	3.1415926	5e-08	4.01496080826e-09	False	29417	16.066
531	44015	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0573
532	37543	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9965
533	16038	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0278
534	47175	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	36290	19.8037
535	41523	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.1661
536	58782	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.9007
537	31320	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	37115	20.2591
538	50524	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0744
539	9957	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.006
540	55113	Needles_3	7	3.1415927	5e-08	1.19876406579e-08	False	40139	21.522
541	57840	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.0611
542	32579	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9756
543	42137	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.8971
544	42213	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0369
545	686	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.1239
546	50300	Needles_3	7	3.1415926	5e-08	1.22999694874e-08	False	25843	14.1906
547	33593	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.1325
548	19852	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.8857
549	53257	Needles_3	7	3.1415926	5e-08	7.8895445732e-09	False	18420	10.0345
550	41833	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0764
551	11548	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.006
552	52475	Needles_3	7	3.1415927	5e-08	3.95817676413e-08	False	36015	19.5102
553	35521	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	22544	12.3727
554	58439	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.8413
555	55113	Needles_3	7	3.1415927	5e-08	1.19876406579e-08	False	40139	21.7977
556	41330	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	3.9855
557	18003	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.2439
558	42938	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	8.0002
559	39280	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0904
560	54817	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0482
561	26596	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.1688
562	48995	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0461
563	29453	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0867
564	52014	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	8.0067
565	43438	Needles_3	7	3.1415926	5e-08	3.83732610132e-08	False	18695	10.3197
566	12529	Needles_3	7	3.1415927	5e-08	9.94190418879e-09	False	25568	14.0716
567	27685	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.9983
568	19537	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0379
569	60401	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0109
570	2329	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.1715
571	18616	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9003
572	42592	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	8.0084
573	23138	Needles_3	7	3.1415927	5e-08	3.95817676413e-08	False	36015	19.6692
574	19766	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.8174
575	49930	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.049
576	42159	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	21994	12.1137
577	60991	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.056
578	19809	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.1099
579	50229	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0229
580	2335	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.0964
581	13027	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0646
582	39849	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0121
583	48700	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0059
584	12956	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0217
585	42960	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	3.9977
586	25000	Needles_3	7	3.1415927	5e-08	7.69620989161e-09	False	36565	19.6923
587	49044	Needles_3	7	3.1415927	5e-08	3.26674309825e-08	False	25293	13.8949
588	17806	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.909
589	56538	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.7087
590	64248	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0896
591	26989	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.7249
592	45974	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.1002
593	14577	Needles_3	7	3.1415926	5e-08	3.83732610132e-08	False	18695	10.2876
594	56286	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	45088	24.1894
595	24315	Needles_3	7	3.1415926	5e-08	4.21207837498e-08	False	29967	16.3287
596	14113	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0182
597	8750	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0194
598	49924	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.9472
599	24744	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0398
600	29101	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	7.9752
