sampleId	seedInit	solverName	numThrows	piHat	error	runtime
1	23654	needles3	10	3.133974596215561	0.007618057374231935	0.00404787063599
2	53086	needles3	10	3.133974596215561	0.007618057374231935	0.00372099876404
3	22710	needles3	10	3.133974596215561	0.007618057374231935	0.00392508506775
4	30132	needles3	10	3.133974596215561	0.007618057374231935	0.00659394264221
5	8397	needles3	10	3.133974596215561	0.007618057374231935	0.00758695602417
6	5884	needles3	10	3.133974596215561	0.007618057374231935	0.00644397735596
7	23517	needles3	10	3.133974596215561	0.007618057374231935	0.00678992271423
8	58290	needles3	10	3.133974596215561	0.007618057374231935	0.00435614585876
9	16034	needles3	10	3.133974596215561	0.007618057374231935	0.00502705574036
10	31379	needles3	10	3.133974596215561	0.007618057374231935	0.00482487678528
11	29144	needles3	10	3.133974596215561	0.007618057374231935	0.00530600547791
12	30214	needles3	10	3.133974596215561	0.007618057374231935	0.00441813468933
13	50648	needles3	10	3.133974596215561	0.007618057374231935	0.00469303131104
14	2853	needles3	10	3.133974596215561	0.007618057374231935	0.00343298912048
15	54975	needles3	10	3.133974596215561	0.007618057374231935	0.00376009941101
16	4707	needles3	10	3.133974596215561	0.007618057374231935	0.00497794151306
17	65528	needles3	10	3.133974596215561	0.007618057374231935	0.00457501411438
18	54281	needles3	10	3.133974596215561	0.007618057374231935	0.00453209877014
19	57843	needles3	10	3.133974596215561	0.007618057374231935	0.00539898872375
20	25154	needles3	10	3.133974596215561	0.007618057374231935	0.00406694412231
21	36711	needles3	10	3.357829924516673	0.21623727092688005	0.00381898880005
22	45567	needles3	10	3.133974596215561	0.007618057374231935	0.0048611164093
23	44733	needles3	10	3.133974596215561	0.007618057374231935	0.00690007209778
24	65150	needles3	10	3.133974596215561	0.007618057374231935	0.00516605377197
25	56051	needles3	10	3.133974596215561	0.007618057374231935	0.00321102142334
26	52647	needles3	10	3.133974596215561	0.007618057374231935	0.00333905220032
27	59834	needles3	10	3.133974596215561	0.007618057374231935	0.00541090965271
28	11671	needles3	10	3.133974596215561	0.007618057374231935	0.00438117980957
29	9480	needles3	10	3.133974596215561	0.007618057374231935	0.00451397895813
30	4318	needles3	10	3.133974596215561	0.007618057374231935	0.00397205352783
31	57714	needles3	10	3.133974596215561	0.007618057374231935	0.00390410423279
32	37009	needles3	10	3.133974596215561	0.007618057374231935	0.00582909584045
33	56787	needles3	10	3.133974596215561	0.007618057374231935	0.00347900390625
34	21672	needles3	10	3.133974596215561	0.007618057374231935	0.00539088249207
35	2218	needles3	10	3.133974596215561	0.007618057374231935	0.0042450428009
36	46878	needles3	10	3.133974596215561	0.007618057374231935	0.00364303588867
37	29733	needles3	10	3.133974596215561	0.007618057374231935	0.00567698478699
38	55151	needles3	10	3.133974596215561	0.007618057374231935	0.00542593002319
39	26565	needles3	10	3.357829924516673	0.21623727092688005	0.00442314147949
40	62433	needles3	10	3.133974596215561	0.007618057374231935	0.00356101989746
41	59706	needles3	10	3.133974596215561	0.007618057374231935	0.00371909141541
42	35398	needles3	10	3.133974596215561	0.007618057374231935	0.00583815574646
43	47272	needles3	10	3.133974596215561	0.007618057374231935	0.0044641494751
44	61920	needles3	10	3.133974596215561	0.007618057374231935	0.00424098968506
45	54457	needles3	10	3.357829924516673	0.21623727092688005	0.00526595115662
46	35305	needles3	10	3.133974596215561	0.007618057374231935	0.00351691246033
47	2774	needles3	10	3.133974596215561	0.007618057374231935	0.00397896766663
48	5501	needles3	10	3.133974596215561	0.007618057374231935	0.00392603874207
49	43703	needles3	10	3.133974596215561	0.007618057374231935	0.00510096549988
50	28762	needles3	10	3.133974596215561	0.007618057374231935	0.00383114814758
51	56232	needles3	10	3.133974596215561	0.007618057374231935	0.00374984741211
52	3899	needles3	10	3.133974596215561	0.007618057374231935	0.00378084182739
53	55663	needles3	10	3.133974596215561	0.007618057374231935	0.00442385673523
54	38640	needles3	10	3.357829924516673	0.21623727092688005	0.00419592857361
55	33839	needles3	10	3.133974596215561	0.007618057374231935	0.00395321846008
56	492	needles3	10	3.133974596215561	0.007618057374231935	0.00377011299133
57	21898	needles3	10	3.133974596215561	0.007618057374231935	0.00380778312683
58	33587	needles3	10	3.133974596215561	0.007618057374231935	0.00369787216187
59	57591	needles3	10	3.133974596215561	0.007618057374231935	0.00550889968872
60	29070	needles3	10	3.133974596215561	0.007618057374231935	0.0041720867157
61	29796	needles3	10	3.133974596215561	0.007618057374231935	0.00433278083801
62	470	needles3	10	3.133974596215561	0.007618057374231935	0.00380396842957
63	47570	needles3	10	3.133974596215561	0.007618057374231935	0.0031909942627
64	2706	needles3	10	3.133974596215561	0.007618057374231935	0.00422596931458
65	55838	needles3	10	3.133974596215561	0.007618057374231935	0.00375294685364
66	38266	needles3	10	3.133974596215561	0.007618057374231935	0.00483083724976
67	29391	needles3	10	3.133974596215561	0.007618057374231935	0.00334310531616
68	44332	needles3	10	3.133974596215561	0.007618057374231935	0.00378584861755
69	7274	needles3	10	3.133974596215561	0.007618057374231935	0.0044310092926
70	35205	needles3	10	3.357829924516673	0.21623727092688005	0.00510382652283
71	14881	needles3	10	3.133974596215561	0.007618057374231935	0.00421905517578
72	42141	needles3	10	3.133974596215561	0.007618057374231935	0.00377297401428
73	9767	needles3	10	3.133974596215561	0.007618057374231935	0.00360298156738
74	31246	needles3	10	3.133974596215561	0.007618057374231935	0.00677990913391
75	26726	needles3	10	3.133974596215561	0.007618057374231935	0.00468802452087
76	43791	needles3	10	3.133974596215561	0.007618057374231935	0.00527691841125
77	47101	needles3	10	3.133974596215561	0.007618057374231935	0.00375199317932
78	46157	needles3	10	3.133974596215561	0.007618057374231935	0.00369906425476
79	50213	needles3	10	3.133974596215561	0.007618057374231935	0.00380992889404
80	32241	needles3	10	3.133974596215561	0.007618057374231935	0.0053551197052
81	26635	needles3	10	3.133974596215561	0.007618057374231935	0.0046808719635
82	50014	needles3	10	3.133974596215561	0.007618057374231935	0.00316309928894
83	19003	needles3	10	3.133974596215561	0.007618057374231935	0.00353193283081
84	35743	needles3	10	3.133974596215561	0.007618057374231935	0.00419116020203
85	8156	needles3	10	3.133974596215561	0.007618057374231935	0.00436091423035
86	31611	needles3	10	3.357829924516673	0.21623727092688005	0.00430488586426
87	50468	needles3	10	3.133974596215561	0.007618057374231935	0.00377202033997
88	50666	needles3	10	3.133974596215561	0.007618057374231935	0.00382900238037
89	45200	needles3	10	3.133974596215561	0.007618057374231935	0.00374007225037
90	60619	needles3	10	3.133974596215561	0.007618057374231935	0.00411009788513
91	19637	needles3	10	3.133974596215561	0.007618057374231935	0.00381088256836
92	26765	needles3	10	3.133974596215561	0.007618057374231935	0.00612998008728
93	8763	needles3	10	3.133974596215561	0.007618057374231935	0.00388598442078
94	56553	needles3	10	3.133974596215561	0.007618057374231935	0.00380706787109
95	49541	needles3	10	3.133974596215561	0.007618057374231935	0.00357103347778
96	48467	needles3	10	3.133974596215561	0.007618057374231935	0.00492095947266
97	52750	needles3	10	3.133974596215561	0.007618057374231935	0.00496411323547
98	39371	needles3	10	3.133974596215561	0.007618057374231935	0.00373506546021
99	5641	needles3	10	3.133974596215561	0.007618057374231935	0.00339293479919
100	49573	needles3	10	3.133974596215561	0.007618057374231935	0.00363898277283
