sampleId	seedInit	solverName	numThrows	piHat	error	runtime
1	2881	needles3	10	3.133974596215561	0.007618057374231935	0.149350881577
2	9517	needles3	10	3.133974596215561	0.007618057374231935	0.152726888657
3	2651	needles3	10	3.133974596215561	0.007618057374231935	0.151423931122
4	29110	needles3	10	3.133974596215561	0.007618057374231935	0.153214931488
5	20536	needles3	10	3.133974596215561	0.007618057374231935	0.14754319191
6	35008	needles3	10	3.133974596215561	0.007618057374231935	0.151968002319
7	49461	needles3	10	3.133974596215561	0.007618057374231935	0.147006988525
8	43829	needles3	10	3.133974596215561	0.007618057374231935	0.14805316925
9	59117	needles3	10	3.133974596215561	0.007618057374231935	0.15340089798
10	20217	needles3	10	3.133974596215561	0.007618057374231935	0.152869939804
11	46585	needles3	10	3.133974596215561	0.007618057374231935	0.144656896591
12	54258	needles3	10	3.133974596215561	0.007618057374231935	0.140245914459
13	18001	needles3	10	3.133974596215561	0.007618057374231935	0.143646001816
14	16408	needles3	10	3.133974596215561	0.007618057374231935	0.147212028503
15	55110	needles3	10	3.133974596215561	0.007618057374231935	0.140861988068
16	32658	needles3	10	3.133974596215561	0.007618057374231935	0.14995098114
17	51492	needles3	10	3.133974596215561	0.007618057374231935	0.145052909851
18	53757	needles3	10	3.133974596215561	0.007618057374231935	0.155236959457
19	32926	needles3	10	3.133974596215561	0.007618057374231935	0.14484500885
20	23599	needles3	10	3.133974596215561	0.007618057374231935	0.145335912704
21	4040	needles3	10	3.133974596215561	0.007618057374231935	0.147789955139
22	63912	needles3	10	3.133974596215561	0.007618057374231935	0.148527860641
23	57073	needles3	10	3.133974596215561	0.007618057374231935	0.145542860031
24	33003	needles3	10	3.133974596215561	0.007618057374231935	0.143278121948
25	37753	needles3	10	3.133974596215561	0.007618057374231935	0.15581202507
26	12489	needles3	10	3.133974596215561	0.007618057374231935	0.20437502861
27	21654	needles3	10	6.715659849033346	3.5740671954435532	0.148542881012
28	28749	needles3	10	3.133974596215561	0.007618057374231935	0.182101011276
29	62449	needles3	10	3.133974596215561	0.007618057374231935	0.176927089691
30	33003	needles3	10	3.133974596215561	0.007618057374231935	0.180761098862
31	37753	needles3	10	3.133974596215561	0.007618057374231935	0.160244941711
32	12489	needles3	10	3.133974596215561	0.007618057374231935	0.175607919693
33	21654	needles3	10	6.715659849033346	3.5740671954435532	0.14306807518
34	28749	needles3	10	3.133974596215561	0.007618057374231935	0.142289161682
35	62449	needles3	10	3.133974596215561	0.007618057374231935	0.143608808517
36	33003	needles3	10	3.133974596215561	0.007618057374231935	0.144255161285
37	37753	needles3	10	3.133974596215561	0.007618057374231935	0.166923999786
38	12489	needles3	10	3.133974596215561	0.007618057374231935	0.171544075012
39	21654	needles3	10	6.715659849033346	3.5740671954435532	0.140892982483
40	28749	needles3	10	3.133974596215561	0.007618057374231935	0.144670009613
