sampleId	seedInit	solverName	signifDigits	piHat	OFtol	error	isCensored	numThrows	runtime
43	11586	Needles_3	2	3.14	0.005	0.00482982374771	False	750	0.3982
44	3002	Needles_3	2	3.14	0.005	0.0013501081818	False	334	0.1768
45	22871	Needles_3	2	3.14	0.005	0.00412031786953	False	598	0.3216
46	50592	Needles_3	2	3.14	0.005	0.0010393310131	False	242	0.1286
47	8872	Needles_3	2	3.14	0.005	0.000197340621318	False	268	0.145
48	61683	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0871
49	22932	Needles_3	2	3.14	0.005	0.0014790278028	False	341	0.1814
50	14253	Needles_3	2	3.14	0.005	0.000885566297507	False	311	0.187
51	54433	Needles_3	2	3.14	0.005	0.00357943031725	False	518	0.2762
52	22304	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0901
53	18046	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0885
54	15853	Needles_3	2	3.14	0.005	0.00231530109238	False	211	0.112
55	14748	Needles_3	2	3.14	0.005	0.00430343590811	False	631	0.334
56	32259	Needles_3	2	3.14	0.005	0.0031663889137	False	470	0.2475
57	52594	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0904
58	30067	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0906
59	50895	Needles_3	2	3.14	0.005	0.00199153206684	False	372	0.2002
60	54882	Needles_3	2	3.14	0.005	0.000139305487688	False	270	0.1443
61	2143	Needles_3	2	3.14	0.005	0.00230623602471	False	394	0.2098
62	61237	Needles_3	2	3.14	0.005	0.00497446851197	False	791	0.4148
63	45311	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0877
64	25138	Needles_3	2	3.14	0.005	0.00404250164552	False	585	0.3143
65	57489	Needles_3	2	3.14	0.005	0.00280765891496	False	435	0.235
66	4336	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0891
67	36817	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.089
68	29401	Needles_3	2	3.14	0.005	0.00468087406007	False	712	0.4196
69	21355	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0892
70	12475	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0873
71	26288	Needles_3	2	3.14	0.005	0.00294745439925	False	448	0.2417
72	38028	Needles_3	2	3.14	0.005	0.00437545561922	False	645	0.3322
73	22679	Needles_3	2	3.14	0.005	0.00188342865289	False	365	0.1951
74	36417	Needles_3	2	3.14	0.005	0.00269429524349	False	425	0.2281
75	27870	Needles_3	2	3.14	0.005	0.00342544921876	False	499	0.3105
76	65046	Needles_3	2	3.14	0.005	0.00398656885023	False	576	0.2983
77	26563	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.092
78	46270	Needles_3	2	3.14	0.005	0.00285155608721	False	439	0.2849
79	41150	Needles_3	2	3.14	0.005	0.00391578378154	False	565	0.3487
80	9547	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0866
81	15639	Needles_3	2	3.14	0.005	0.00231970640852	False	395	0.249
82	17464	Needles_3	2	3.14	0.005	0.00136885578656	False	335	0.177
83	63346	Needles_3	2	3.15	0.005	0.00457639630754	False	172	0.0945
84	43206	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.1221
85	42727	Needles_3	2	3.14	0.005	0.00430868610051	False	632	0.3706
86	13037	Needles_3	2	3.15	0.005	0.00498083547488	False	333	0.1737
87	15338	Needles_3	2	3.14	0.005	0.000346654598789	False	288	0.1644
88	4807	Needles_3	2	3.14	0.005	0.00335908657048	False	191	0.1028
89	48073	Needles_3	2	3.14	0.005	0.00320400864717	False	474	0.2642
90	18898	Needles_3	2	3.14	0.005	0.00165405681576	False	226	0.12
91	34790	Needles_3	2	3.14	0.005	0.00363334714382	False	525	0.2769
92	31925	Needles_3	2	3.14	0.005	0.00320400864717	False	474	0.2512
93	27123	Needles_3	2	3.14	0.005	0.000438432590333	False	260	0.1374
94	59267	Needles_3	2	3.14	0.005	0.00111603539038	False	322	0.1703
95	9813	Needles_3	2	3.15	0.005	0.00499351041738	False	499	0.2665
96	37342	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0879
97	32591	Needles_3	2	3.15	0.005	0.00494296305148	False	167	0.0865
98	44836	Needles_3	2	3.14	0.005	0.00191473690796	False	367	0.1898
99	30683	Needles_3	2	3.14	0.005	0.000217881232046	False	283	0.1476
100	50235	Needles_3	2	3.14	0.005	0.00209563517826	False	379	0.1987
101	36971	Needles_3	3	3.142	0.0005	0.000493167721117	False	1033	0.5799
102	38963	Needles_3	3	3.142	0.0005	0.000497105846265	False	2065	1.2048
103	63752	Needles_3	3	3.142	0.0005	0.000485302926261	False	517	0.2804
104	49657	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.147
105	61605	Needles_3	3	3.141	0.0005	0.000413518072587	False	872	0.4806
106	30536	Needles_3	3	3.141	0.0005	0.000324443768493	False	2297	1.2897
107	43677	Needles_3	3	3.142	0.0005	0.000494742512425	False	1291	0.689
108	28922	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1445
109	28541	Needles_3	3	3.141	0.0005	0.000176883026272	False	2533	1.4397
110	32310	Needles_3	3	3.142	0.0005	0.000485302926261	False	517	0.2792
111	48615	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1392
112	12830	Needles_3	3	3.142	0.0005	0.000177899332772	False	1612	0.8485
113	9886	Needles_3	3	3.142	0.0005	0.00049754365179	False	2323	1.2821
114	29060	Needles_3	3	3.142	0.0005	0.000490544427102	False	775	0.4116
115	52748	Needles_3	3	3.142	0.0005	0.000496543022849	False	1807	0.9534
116	64075	Needles_3	3	3.142	0.0005	0.000490544427102	False	775	0.4417
117	13576	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.142
118	24036	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1392
119	55839	Needles_3	3	3.142	0.0005	0.000485302926261	False	517	0.282
120	64296	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1393
121	19345	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1418
122	17486	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.14
123	40969	Needles_3	3	3.142	0.0005	3.22458309658e-05	False	3037	1.6928
124	19581	Needles_3	3	3.142	0.0005	0.000278571529619	False	1061	0.6072
125	55861	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1395
126	1732	Needles_3	3	3.142	0.0005	0.000168214914502	False	269	0.148
127	44990	Needles_3	3	3.142	0.0005	0.000496543022849	False	1807	1.024
128	51826	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1392
129	65211	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1445
130	52355	Needles_3	3	3.142	0.0005	0.000498621528209	False	3355	1.9125
131	28420	Needles_3	3	3.142	0.0005	0.000490544427102	False	775	0.4214
132	27559	Needles_3	3	3.141	0.0005	0.000287122646242	False	3428	1.9785
133	22313	Needles_3	3	3.142	0.0005	0.000197340621318	False	804	0.4328
134	43101	Needles_3	3	3.141	0.0005	0.000340322462846	False	1151	0.6211
135	38175	Needles_3	3	3.142	0.0005	0.000490544427102	False	775	0.4142
136	34044	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1406
137	30432	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1361
138	2627	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1423
139	36628	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1389
140	59061	Needles_3	3	3.142	0.0005	0.000490544427102	False	775	0.4177
141	16022	Needles_3	3	3.141	0.0005	0.00042178964469	False	291	0.1916
142	33516	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1372
143	59317	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1417
144	41706	Needles_3	3	3.142	0.0005	0.000485302926261	False	517	0.2846
145	48309	Needles_3	3	3.142	0.0005	2.08022668469e-06	False	275	0.1451
146	34843	Needles_3	3	3.142	0.0005	0.000485302926261	False	517	0.2712
147	9057	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.14
148	54872	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1416
149	18603	Needles_3	3	3.142	0.0005	0.000124931127845	False	1623	0.9177
150	49238	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1393
151	37084	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.139
152	62991	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1409
153	25229	Needles_3	3	3.142	0.0005	0.000485302926261	False	517	0.2785
154	2048	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1412
155	64906	Needles_3	3	3.142	0.0005	0.000146512700009	False	1079	0.5864
156	29032	Needles_3	3	3.141	0.0005	0.000346654598789	False	288	0.1762
157	12407	Needles_3	3	3.142	0.0005	0.000485302926261	False	517	0.2997
158	40437	Needles_3	3	3.141	0.0005	0.000452639606377	False	1169	0.6271
159	51838	Needles_3	3	3.142	0.0005	0.000177899332772	False	806	0.4725
160	14845	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1379
161	48063	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1403
162	60134	Needles_3	3	3.141	0.0005	0.000426743477454	False	1456	0.7935
163	2639	Needles_3	3	3.142	0.0005	0.000498419404572	False	3097	1.6705
164	25064	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.163
165	9531	Needles_3	3	3.142	0.0005	0.000494742512425	False	1291	0.6896
166	14644	Needles_3	3	3.142	0.0005	5.17256595636e-05	False	1384	0.7442
167	58417	Needles_3	3	3.142	0.0005	0.000493167721117	False	1033	0.5776
168	44882	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1446
169	5847	Needles_3	3	3.142	0.0005	0.000485302926261	False	1034	0.5584
170	59378	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.141
171	11873	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1416
172	58285	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1392
173	24490	Needles_3	3	3.142	0.0005	0.000496543022849	False	1807	0.9873
174	42872	Needles_3	3	3.142	0.0005	0.000493167721117	False	1033	0.5565
175	24922	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1403
176	33841	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1382
177	21407	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1413
178	20220	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1395
179	37155	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.138
180	21918	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1413
181	51009	Needles_3	3	3.142	0.0005	0.000494742512425	False	1291	0.7265
182	28547	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1408
183	13212	Needles_3	3	3.142	0.0005	0.000498621528209	False	3355	1.7995
184	62839	Needles_3	3	3.142	0.0005	0.000485302926261	False	517	0.2845
185	23370	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1449
186	42644	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1392
187	31139	Needles_3	3	3.142	0.0005	0.000110609940726	False	1626	0.8624
188	39943	Needles_3	3	3.142	0.0005	0.000493167721117	False	1033	0.5569
189	19123	Needles_3	3	3.142	0.0005	0.000493167721117	False	1033	0.5748
190	56330	Needles_3	3	3.142	0.0005	0.000496543022849	False	1807	0.9828
191	8295	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1377
192	55849	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1423
193	46550	Needles_3	3	3.141	0.0005	0.000384417221397	False	579	0.3153
194	56822	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1403
195	20111	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1407
196	23963	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1407
197	53157	Needles_3	3	3.142	0.0005	0.000485302926261	False	517	0.2723
198	53834	Needles_3	3	3.142	0.0005	0.000490544427102	False	775	0.424
199	13758	Needles_3	3	3.142	0.0005	0.000498419404572	False	3097	1.6463
200	53399	Needles_3	3	3.142	0.0005	0.000469619003099	False	259	0.1378
201	52070	Needles_3	4	3.1416	5e-05	4.98287402415e-05	False	1912	1.0908
202	37383	Needles_3	4	3.1416	5e-05	4.68147657022e-05	False	1093	0.6004
203	51049	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1483
204	31284	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1581
205	53404	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1541
206	10187	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1538
207	7795	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1508
208	7616	Needles_3	4	3.1416	5e-05	4.87324752889e-05	False	3005	1.6564
209	44165	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1465
210	52256	Needles_3	4	3.1416	5e-05	4.97105005088e-05	False	9287	5.102
211	13593	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2998
212	32549	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1634
213	36327	Needles_3	4	3.1416	5e-05	4.44722008672e-05	False	820	0.4484
214	3077	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1493
215	52681	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1547
216	35658	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1489
217	21400	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2985
218	53746	Needles_3	4	3.1416	5e-05	3.2918160437e-05	False	13961	7.632
219	15823	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.296
220	51165	Needles_3	4	3.1416	5e-05	4.44722008672e-05	False	820	0.4448
221	37412	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.3009
222	62909	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1529
223	50178	Needles_3	4	3.1416	5e-05	4.44722008672e-05	False	820	0.4555
224	14227	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2967
225	23248	Needles_3	4	3.1416	5e-05	4.82209922446e-05	False	2732	1.5259
226	1251	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.303
227	27670	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.303
228	10524	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1497
229	34553	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.15
230	33228	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1485
231	21392	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2952
232	39476	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1503
233	50124	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1504
234	3532	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1496
235	46747	Needles_3	4	3.1416	5e-05	4.99404144496e-05	False	9833	5.4411
236	11252	Needles_3	4	3.1416	5e-05	4.68147657022e-05	False	2186	1.2299
237	54568	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1499
238	34598	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.3368
239	20095	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1516
240	32079	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1538
241	21722	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1484
242	26035	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1493
243	36158	Needles_3	4	3.1416	5e-05	4.98287402415e-05	False	1912	1.0704
244	21127	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1448
245	54043	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1493
246	34291	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.3332
247	37593	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1477
248	49741	Needles_3	4	3.1416	5e-05	3.51162429002e-05	False	1642	0.9102
249	8366	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2941
250	21957	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1523
251	26984	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1966
252	42755	Needles_3	4	3.1416	5e-05	4.82209922446e-05	False	1366	0.7323
253	45452	Needles_3	4	3.1416	5e-05	4.44722008672e-05	False	820	0.4908
254	7136	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1477
255	4850	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1495
256	45556	Needles_3	4	3.1416	5e-05	4.44722008672e-05	False	820	0.445
257	13338	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.3034
258	14830	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2947
259	59846	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1539
260	34451	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1475
261	24697	Needles_3	4	3.1416	5e-05	4.94518638048e-05	False	8741	4.7427
262	43845	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2948
263	37433	Needles_3	4	3.1416	5e-05	4.82209922446e-05	False	1366	0.7366
264	42915	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.152
265	46161	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2985
266	6343	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1497
267	45199	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2969
268	45263	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.298
269	33023	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1489
270	14469	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1514
271	56738	Needles_3	4	3.1415	5e-05	4.62414858151e-05	False	4149	2.2606
272	9593	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.15
273	29212	Needles_3	4	3.1416	5e-05	4.44722008672e-05	False	820	0.4477
274	52076	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2992
275	35660	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.3013
276	10842	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1469
277	38197	Needles_3	4	3.1416	5e-05	4.98287402415e-05	False	1912	1.0577
278	48386	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2926
279	51223	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1488
280	31055	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.3019
281	58601	Needles_3	4	3.1416	5e-05	4.91587632987e-05	False	1639	0.9394
282	57109	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1493
283	27766	Needles_3	4	3.1416	5e-05	4.44722008672e-05	False	820	0.4553
284	16713	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.149
285	18469	Needles_3	4	3.1416	5e-05	4.68147657022e-05	False	1093	0.6366
286	40154	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1474
287	51913	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1491
288	17519	Needles_3	4	3.1416	5e-05	4.68147657022e-05	False	1093	0.5993
289	36057	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.299
290	1270	Needles_3	4	3.1416	5e-05	4.98287402415e-05	False	1912	1.0372
291	3336	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1495
292	22462	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1495
293	46636	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1499
294	27421	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1511
295	64309	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1495
296	5867	Needles_3	4	3.1416	5e-05	3.97913642298e-05	False	547	0.2972
297	14484	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1483
298	61285	Needles_3	4	3.1416	5e-05	4.68147657022e-05	False	1093	0.5908
299	56374	Needles_3	4	3.1416	5e-05	4.44722008672e-05	False	820	0.4504
300	50626	Needles_3	4	3.1416	5e-05	2.57831043426e-05	False	274	0.1498
301	63768	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1502
302	32577	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1691
303	9619	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1692
304	43959	Needles_3	5	3.1416	5e-06	4.23449650411e-06	False	6045	3.4291
305	37471	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1534
306	48788	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.151
307	19285	Needles_3	5	3.1416	5e-06	2.5495466569e-06	False	1649	0.9388
308	37868	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1555
309	53621	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.305
310	28055	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1697
311	48147	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	825	0.4455
312	296	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3138
313	18917	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7373
314	38828	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	3297	1.7702
315	17642	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1617
316	60237	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	1099	0.5993
317	27388	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1519
318	56041	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.15
319	27784	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7575
320	56869	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1504
321	13444	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3
322	2579	Needles_3	5	3.1416	5e-06	4.09405555857e-06	False	7419	4.0898
323	51385	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	2198	1.2335
324	26511	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3039
325	60286	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3018
326	37797	Needles_3	5	3.1416	5e-06	2.5495466569e-06	False	1649	0.9569
327	18825	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1675
328	11446	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	825	0.4494
329	505	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1486
330	11633	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1504
331	19071	Needles_3	5	3.14159	5e-06	4.46831529111e-07	False	4674	2.6711
332	8187	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.2951
333	1821	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1486
334	8574	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	1099	0.5948
335	34597	Needles_3	5	3.1416	5e-06	2.5495466569e-06	False	1649	0.9198
336	21277	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.2948
337	63684	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1614
338	27932	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3004
339	47161	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	1099	0.6005
340	50399	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1493
341	60997	Needles_3	5	3.1416	5e-06	3.87337310048e-06	False	3847	2.2127
342	27112	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3281
343	56325	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1485
344	59591	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7524
345	36630	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1499
346	4990	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1484
347	33706	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1487
