sampleId	seedInit	solverName	numThrows	piHat	error	runtime
1	60595	needles3	10	3.0	0.14159265358979312	0.148638010025
2	10758	needles3	10	3.0	0.14159265358979312	0.143471002579
3	2595	needles3	10	3.0	0.14159265358979312	0.141570091248
4	58882	needles3	10	3.0	0.14159265358979312	0.140370130539
5	30768	needles3	10	3.0	0.14159265358979312	0.140246152878
6	15319	needles3	10	3.0	0.14159265358979312	0.142947912216
7	53167	needles3	10	3.0	0.14159265358979312	0.144839048386
8	1407	needles3	10	3.33333333333	0.19174067974020703	0.153524875641
9	48858	needles3	10	3.0	0.14159265358979312	0.145961046219
10	17281	needles3	10	3.0	0.14159265358979312	0.143435001373
11	50910	needles3	10	3.0	0.14159265358979312	0.144418001175
12	55101	needles3	10	3.0	0.14159265358979312	0.140697002411
13	18450	needles3	10	3.0	0.14159265358979312	0.156611919403
14	50370	needles3	10	3.0	0.14159265358979312	0.150432825089
15	18463	needles3	10	3.0	0.14159265358979312	0.154571056366
16	44281	needles3	10	3.0	0.14159265358979312	0.14760518074
17	9328	needles3	10	3.0	0.14159265358979312	0.144012928009
18	64742	needles3	10	3.0	0.14159265358979312	0.145480155945
19	4224	needles3	10	3.0	0.14159265358979312	0.142083883286
20	47162	needles3	10	3.0	0.14159265358979312	0.140865087509
21	17775	needles3	10	3.0	0.14159265358979312	0.144727945328
22	2742	needles3	10	3.0	0.14159265358979312	0.152209997177
23	31505	needles3	10	3.0	0.14159265358979312	0.144343852997
24	19569	needles3	10	3.0	0.14159265358979312	0.148139953613
25	1477	needles3	10	3.0	0.14159265358979312	0.139919042587
26	17576	needles3	10	3.75	0.6084073464102069	0.142046928406
27	34009	needles3	10	3.0	0.14159265358979312	0.14394903183
28	1374	needles3	10	3.0	0.14159265358979312	0.141232013702
29	24869	needles3	10	3.0	0.14159265358979312	0.147186040878
30	21900	needles3	10	3.0	0.14159265358979312	0.141663074493
31	52437	needles3	10	3.0	0.14159265358979312	0.142524957657
32	50956	needles3	10	3.0	0.14159265358979312	0.142068147659
33	48932	needles3	10	5.0	1.8584073464102069	0.140523195267
34	44438	needles3	10	3.0	0.14159265358979312	0.14159488678
35	20436	needles3	10	3.0	0.14159265358979312	0.14261007309
36	22303	needles3	10	3.0	0.14159265358979312	0.138085126877
37	59108	needles3	10	3.0	0.14159265358979312	0.14272403717
38	34434	needles3	10	5.0	1.8584073464102069	0.144209861755
39	56935	needles3	10	3.0	0.14159265358979312	0.141466140747
40	4084	needles3	10	3.0	0.14159265358979312	0.149555921555
41	18999	needles3	10	3.0	0.14159265358979312	0.141690969467
42	6255	needles3	10	3.0	0.14159265358979312	0.14510512352
43	17267	needles3	10	3.0	0.14159265358979312	0.143884897232
44	31376	needles3	10	3.0	0.14159265358979312	0.139662027359
45	51855	needles3	10	3.0	0.14159265358979312	0.144327163696
46	22518	needles3	10	3.0	0.14159265358979312	0.142899990082
47	16810	needles3	10	3.0	0.14159265358979312	0.153593063354
48	8707	needles3	10	3.0	0.14159265358979312	0.143065929413
