sampleId	numThrows	piHat	error
106	100	3.13397459621556	0.007618057374233267
107	100	3.15500798276734	0.013415329177546731
108	100	3.13397459621556	0.007618057374233267
109	100	3.13397459621556	0.007618057374233267
110	100	3.13397459621556	0.007618057374233267
111	100	3.15500798276734	0.013415329177546731
112	100	3.13397459621556	0.007618057374233267
113	100	3.13397459621556	0.007618057374233267
114	100	3.13397459621556	0.007618057374233267
115	100	3.13397459621556	0.007618057374233267
116	100	3.13397459621556	0.007618057374233267
117	100	3.15500798276734	0.013415329177546731
118	100	3.15500798276734	0.013415329177546731
119	100	3.15500798276734	0.013415329177546731
120	100	3.13397459621556	0.007618057374233267
121	100	3.13397459621556	0.007618057374233267
122	100	3.13397459621556	0.007618057374233267
123	100	3.15500798276734	0.013415329177546731
124	100	3.13397459621556	0.007618057374233267
125	100	3.13397459621556	0.007618057374233267
126	100	3.13397459621556	0.007618057374233267
127	100	3.15500798276734	0.013415329177546731
128	100	3.13397459621556	0.007618057374233267
129	100	3.15500798276734	0.013415329177546731
130	100	3.13397459621556	0.007618057374233267
131	100	3.13397459621556	0.007618057374233267
132	100	3.13397459621556	0.007618057374233267
133	100	3.13397459621556	0.007618057374233267
134	100	3.13397459621556	0.007618057374233267
135	100	3.13397459621556	0.007618057374233267
136	100	3.13397459621556	0.007618057374233267
137	100	3.13397459621556	0.007618057374233267
138	100	3.17632560427253	0.03473295068273696
139	100	3.15500798276734	0.013415329177546731
140	100	3.15500798276734	0.013415329177546731
141	100	3.13397459621556	0.007618057374233267
142	100	3.15500798276734	0.013415329177546731
143	100	3.13397459621556	0.007618057374233267
144	100	3.15500798276734	0.013415329177546731
145	100	3.15500798276734	0.013415329177546731
146	100	3.13397459621556	0.007618057374233267
147	100	3.13397459621556	0.007618057374233267
148	100	3.15500798276734	0.013415329177546731
149	100	3.13397459621556	0.007618057374233267
150	100	3.13397459621556	0.007618057374233267
151	100	3.13397459621556	0.007618057374233267
152	100	3.15500798276734	0.013415329177546731
153	100	3.15500798276734	0.013415329177546731
154	100	3.13397459621556	0.007618057374233267
155	100	3.13397459621556	0.007618057374233267
156	100	3.17632560427253	0.03473295068273696
157	100	3.13397459621556	0.007618057374233267
158	100	3.13397459621556	0.007618057374233267
159	100	3.13397459621556	0.007618057374233267
160	100	3.13397459621556	0.007618057374233267
161	100	3.17632560427253	0.03473295068273696
162	100	3.15500798276734	0.013415329177546731
163	100	3.15500798276734	0.013415329177546731
164	100	3.13397459621556	0.007618057374233267
165	100	3.15500798276734	0.013415329177546731
166	100	3.13397459621556	0.007618057374233267
167	100	3.15500798276734	0.013415329177546731
168	100	3.15500798276734	0.013415329177546731
169	100	3.15500798276734	0.013415329177546731
170	100	3.13397459621556	0.007618057374233267
171	100	3.15500798276734	0.013415329177546731
172	100	3.17632560427253	0.03473295068273696
173	100	3.15500798276734	0.013415329177546731
174	100	3.13397459621556	0.007618057374233267
175	100	3.13397459621556	0.007618057374233267
176	100	3.13397459621556	0.007618057374233267
177	100	3.13397459621556	0.007618057374233267
178	100	3.13397459621556	0.007618057374233267
179	100	3.13397459621556	0.007618057374233267
180	100	3.13397459621556	0.007618057374233267
181	100	3.13397459621556	0.007618057374233267
182	100	3.13397459621556	0.007618057374233267
183	100	3.13397459621556	0.007618057374233267
184	100	3.15500798276734	0.013415329177546731
185	100	3.13397459621556	0.007618057374233267
186	100	3.15500798276734	0.013415329177546731
187	100	3.13397459621556	0.007618057374233267
188	100	3.13397459621556	0.007618057374233267
189	100	3.15500798276734	0.013415329177546731
190	100	3.13397459621556	0.007618057374233267
191	100	3.13397459621556	0.007618057374233267
192	100	3.13397459621556	0.007618057374233267
193	100	3.13397459621556	0.007618057374233267
194	100	3.13397459621556	0.007618057374233267
195	100	3.13397459621556	0.007618057374233267
196	100	3.13397459621556	0.007618057374233267
197	100	3.13397459621556	0.007618057374233267
198	100	3.15500798276734	0.013415329177546731
199	100	3.15500798276734	0.013415329177546731
200	100	3.15500798276734	0.013415329177546731
201	1000	3.14235420743539	0.0007615538455967297
202	1000	3.14235420743539	0.0007615538455967297
203	1000	3.15077874954648	0.009186095956686735
204	1000	3.14235420743539	0.0007615538455967297
205	1000	3.14235420743539	0.0007615538455967297
206	1000	3.14025510642842	0.0013375471613730205
207	1000	3.14235420743539	0.0007615538455967297
208	1000	3.14025510642842	0.0013375471613730205
209	1000	3.14235420743539	0.0007615538455967297
210	1000	3.13606530641984	0.005527347169953067
211	1000	3.14235420743539	0.0007615538455967297
212	1000	3.14235420743539	0.0007615538455967297
213	1000	3.14235420743539	0.0007615538455967297
214	1000	3.14025510642842	0.0013375471613730205
215	1000	3.14025510642842	0.0013375471613730205
216	1000	3.14025510642842	0.0013375471613730205
217	1000	3.13606530641984	0.005527347169953067
218	1000	3.14656083957386	0.004968185984066675
219	1000	3.14656083957386	0.004968185984066675
220	1000	3.14656083957386	0.004968185984066675
221	1000	3.13815880795951	0.003433845630282928
222	1000	3.14235420743539	0.0007615538455967297
223	1000	3.14025510642842	0.0013375471613730205
224	1000	3.14445611660424	0.002863463014446843
225	1000	3.14025510642842	0.0013375471613730205
226	1000	3.14025510642842	0.0013375471613730205
227	1000	3.13815880795951	0.003433845630282928
228	1000	3.13815880795951	0.003433845630282928
229	1000	3.14656083957386	0.004968185984066675
230	1000	3.13815880795951	0.003433845630282928
231	1000	3.13815880795951	0.003433845630282928
232	1000	3.13815880795951	0.003433845630282928
233	1000	3.14025510642842	0.0013375471613730205
234	1000	3.14866838199822	0.007075728408426851
235	1000	3.14656083957386	0.004968185984066675
236	1000	3.14235420743539	0.0007615538455967297
237	1000	3.13815880795951	0.003433845630282928
238	1000	3.13815880795951	0.003433845630282928
239	1000	3.14445611660424	0.002863463014446843
240	1000	3.14656083957386	0.004968185984066675
241	1000	3.13815880795951	0.003433845630282928
242	1000	3.15077874954648	0.009186095956686735
243	1000	3.14445611660424	0.002863463014446843
244	1000	3.13606530641984	0.005527347169953067
245	1000	3.13815880795951	0.003433845630282928
246	1000	3.14235420743539	0.0007615538455967297
247	1000	3.13606530641984	0.005527347169953067
248	1000	3.14866838199822	0.007075728408426851
249	1000	3.14656083957386	0.004968185984066675
250	1000	3.13606530641984	0.005527347169953067
251	1000	3.14025510642842	0.0013375471613730205
252	1000	3.14445611660424	0.002863463014446843
253	1000	3.14025510642842	0.0013375471613730205
254	1000	3.14656083957386	0.004968185984066675
255	1000	3.14656083957386	0.004968185984066675
256	1000	3.14866838199822	0.007075728408426851
257	1000	3.13815880795951	0.003433845630282928
258	1000	3.14445611660424	0.002863463014446843
259	1000	3.13815880795951	0.003433845630282928
260	1000	3.13815880795951	0.003433845630282928
261	1000	3.14235420743539	0.0007615538455967297
262	1000	3.13606530641984	0.005527347169953067
263	1000	3.13815880795951	0.003433845630282928
264	1000	3.13815880795951	0.003433845630282928
265	1000	3.14025510642842	0.0013375471613730205
266	1000	3.14025510642842	0.0013375471613730205
267	1000	3.13815880795951	0.003433845630282928
268	1000	3.14445611660424	0.002863463014446843
269	1000	3.13815880795951	0.003433845630282928
270	1000	3.13815880795951	0.003433845630282928
271	1000	3.14445611660424	0.002863463014446843
272	1000	3.14025510642842	0.0013375471613730205
273	1000	3.14235420743539	0.0007615538455967297
274	1000	3.14445611660424	0.002863463014446843
275	1000	3.14656083957386	0.004968185984066675
276	1000	3.14656083957386	0.004968185984066675
277	1000	3.14656083957386	0.004968185984066675
278	1000	3.14025510642842	0.0013375471613730205
279	1000	3.14445611660424	0.002863463014446843
280	1000	3.14235420743539	0.0007615538455967297
281	1000	3.14445611660424	0.002863463014446843
282	1000	3.14235420743539	0.0007615538455967297
283	1000	3.13606530641984	0.005527347169953067
284	1000	3.14025510642842	0.0013375471613730205
285	1000	3.15289194790298	0.01129929431318688
286	1000	3.13815880795951	0.003433845630282928
287	1000	3.14445611660424	0.002863463014446843
288	1000	3.14025510642842	0.0013375471613730205
289	1000	3.14445611660424	0.002863463014446843
290	1000	3.14235420743539	0.0007615538455967297
291	1000	3.13606530641984	0.005527347169953067
292	1000	3.14866838199822	0.007075728408426851
293	1000	3.14445611660424	0.002863463014446843
294	1000	3.14445611660424	0.002863463014446843
295	1000	3.14025510642842	0.0013375471613730205
296	1000	3.13815880795951	0.003433845630282928
297	1000	3.15289194790298	0.01129929431318688
298	1000	3.14235420743539	0.0007615538455967297
299	1000	3.14235420743539	0.0007615538455967297
300	1000	3.13815880795951	0.003433845630282928
301	10000	3.14298448507277	0.0013918314829770573
302	10000	3.14046489032223	0.0011277632675632532
303	10000	3.14130430626351	0.00028834732628313375
304	10000	3.1434048106475	0.0018121570577069868
305	10000	3.14235420743539	0.0007615538455967297
306	10000	3.14487683591339	0.0032841823235969514
307	10000	3.14172418253247	0.00013152894267687287
308	10000	3.14214417106032	0.0005515174705270631
309	10000	3.14130430626351	0.00028834732628313375
310	10000	3.14235420743539	0.0007615538455967297
311	10000	3.14214417106032	0.0005515174705270631
312	10000	3.14361501559672	0.0020223620069268478
313	10000	3.14172418253247	0.00013152894267687287
314	10000	3.14319463380807	0.0016019802182767329
315	10000	3.13962592287674	0.0019667307130530887
316	10000	3.14277436443598	0.0011817108461866788
317	10000	3.14088454220842	0.0007081113813729445
318	10000	3.14109441021204	0.0004982433777529494
319	10000	3.13920660722761	0.002386046362182981
320	10000	3.14151423036845	7.842322134310464e-05
321	10000	3.14193416276122	0.0003415091714269458
322	10000	3.14046489032223	0.0011277632675632532
323	10000	3.14382524866137	0.002232595071576693
324	10000	3.14151423036845	7.842322134310464e-05
325	10000	3.14214417106032	0.0005515174705270631
326	10000	3.14109441021204	0.0004982433777529494
327	10000	3.14025510642842	0.0013375471613730205
328	10000	3.14529766781971	0.00370501422991687
329	10000	3.14109441021204	0.0004982433777529494
330	10000	3.14151423036845	7.842322134310464e-05
331	10000	3.14109441021204	0.0004982433777529494
332	10000	3.14046489032223	0.0011277632675632532
333	10000	3.14151423036845	7.842322134310464e-05
334	10000	3.14277436443598	0.0011817108461866788
335	10000	3.14088454220842	0.0007081113813729445
336	10000	3.14130430626351	0.00028834732628313375
337	10000	3.14151423036845	7.842322134310464e-05
338	10000	3.14046489032223	0.0011277632675632532
339	10000	3.14025510642842	0.0013375471613730205
340	10000	3.1389969914018	0.0025956621879932307
341	10000	3.14067470224702	0.0009179513427732822
342	10000	3.14235420743539	0.0007615538455967297
343	10000	3.14130430626351	0.00028834732628313375
344	10000	3.14298448507277	0.0013918314829770573
345	10000	3.14004535055998	0.0015473030298132073
346	10000	3.14151423036845	7.842322134310464e-05
347	10000	3.14214417106032	0.0005515174705270631
348	10000	3.14193416276122	0.0003415091714269458
349	10000	3.14151423036845	7.842322134310464e-05
350	10000	3.14151423036845	7.842322134310464e-05
351	10000	3.14046489032223	0.0011277632675632532
352	10000	3.14361501559672	0.0020223620069268478
353	10000	3.14193416276122	0.0003415091714269458
354	10000	3.14046489032223	0.0011277632675632532
355	10000	3.13941625105072	0.002176402539073141
356	10000	3.14025510642842	0.0013375471613730205
357	10000	3.14214417106032	0.0005515174705270631
358	10000	3.14193416276122	0.0003415091714269458
359	10000	3.14046489032223	0.0011277632675632532
360	10000	3.13920660722761	0.002386046362182981
361	10000	3.14172418253247	0.00013152894267687287
362	10000	3.14445611660424	0.002863463014446843
363	10000	3.144666462187	0.0030738085972070728
364	10000	3.14193416276122	0.0003415091714269458
365	10000	3.14256427189207	0.0009716183022767666
366	10000	3.14214417106032	0.0005515174705270631
367	10000	3.14109441021204	0.0004982433777529494
368	10000	3.14004535055998	0.0015473030298132073
369	10000	3.14088454220842	0.0007081113813729445
370	10000	3.14256427189207	0.0009716183022767666
371	10000	3.14193416276122	0.0003415091714269458
372	10000	3.14235420743539	0.0007615538455967297
373	10000	3.14088454220842	0.0007081113813729445
374	10000	3.14109441021204	0.0004982433777529494
375	10000	3.14109441021204	0.0004982433777529494
376	10000	3.14172418253247	0.00013152894267687287
377	10000	3.14298448507277	0.0013918314829770573
378	10000	3.14025510642842	0.0013375471613730205
379	10000	3.14277436443598	0.0011817108461866788
380	10000	3.14361501559672	0.0020223620069268478
381	10000	3.14151423036845	7.842322134310464e-05
382	10000	3.14151423036845	7.842322134310464e-05
383	10000	3.13983562271129	0.0017570308785033184
384	10000	3.14214417106032	0.0005515174705270631
385	10000	3.14256427189207	0.0009716183022767666
386	10000	3.13962592287674	0.0019667307130530887
387	10000	3.14088454220842	0.0007081113813729445
388	10000	3.14067470224702	0.0009179513427732822
389	10000	3.14004535055998	0.0015473030298132073
390	10000	3.14088454220842	0.0007081113813729445
391	10000	3.13962592287674	0.0019667307130530887
392	10000	3.14046489032223	0.0011277632675632532
393	10000	3.14067470224702	0.0009179513427732822
394	10000	3.14193416276122	0.0003415091714269458
395	10000	3.14088454220842	0.0007081113813729445
396	10000	3.14088454220842	0.0007081113813729445
397	10000	3.14130430626351	0.00028834732628313375
398	10000	3.14004535055998	0.0015473030298132073
399	10000	3.14256427189207	0.0009716183022767666
400	10000	3.13920660722761	0.002386046362182981
