sampleId	seedInit	solverName	numThrows	piHat	error	runtime
1	54008	needles3	10	3.13397459622	0.007618057369793263	0.222143888474
2	10603	needles3	10	3.13397459622	0.007618057369793263	0.227252006531
3	50381	needles3	10	3.13397459622	0.007618057369793263	0.270313024521
4	51768	needles3	10	3.13397459622	0.007618057369793263	0.269693136215
5	19646	needles3	10	3.13397459622	0.007618057369793263	0.270473003387
6	6955	needles3	10	3.13397459622	0.007618057369793263	0.269052028656
7	31088	needles3	10	3.13397459622	0.007618057369793263	0.275018930435
8	56518	needles3	10	3.13397459622	0.007618057369793263	0.248421192169
9	21172	needles3	10	3.13397459622	0.007618057369793263	0.263750076294
10	32674	needles3	10	3.13397459622	0.007618057369793263	0.246062994003
11	44442	needles3	10	3.13397459622	0.007618057369793263	0.268352031708
12	54278	needles3	10	3.13397459622	0.007618057369793263	0.240566968918
13	19888	needles3	10	3.13397459622	0.007618057369793263	0.261544942856
14	62177	needles3	10	3.13397459622	0.007618057369793263	0.273003101349
15	33966	needles3	10	3.13397459622	0.007618057369793263	0.240342855453
16	4774	needles3	10	3.13397459622	0.007618057369793263	0.244665145874
17	64898	needles3	10	3.13397459622	0.007618057369793263	0.265818119049
18	21085	needles3	10	3.13397459622	0.007618057369793263	0.241710186005
19	13880	needles3	10	3.13397459622	0.007618057369793263	0.265921831131
20	16856	needles3	10	3.13397459622	0.007618057369793263	0.257238864899
21	30513	needles3	10	3.13397459622	0.007618057369793263	0.244122028351
22	10323	needles3	10	3.13397459622	0.007618057369793263	0.266555070877
23	37641	needles3	10	3.13397459622	0.007618057369793263	0.263992071152
24	46487	needles3	10	3.13397459622	0.007618057369793263	0.266364097595
25	9545	needles3	10	3.13397459622	0.007618057369793263	0.239733934402
26	17155	needles3	10	3.13397459622	0.007618057369793263	0.255673885345
27	42129	needles3	10	3.13397459622	0.007618057369793263	0.262491941452
28	24013	needles3	10	3.13397459622	0.007618057369793263	0.262616157532
29	22134	needles3	10	3.13397459622	0.007618057369793263	0.269979953766
30	47968	needles3	10	3.13397459622	0.007618057369793263	0.244832992554
31	31179	needles3	10	3.13397459622	0.007618057369793263	0.272546052933
32	46776	needles3	10	3.13397459622	0.007618057369793263	0.257158994675
33	14562	needles3	10	3.13397459622	0.007618057369793263	0.266669034958
34	4564	needles3	10	3.13397459622	0.007618057369793263	0.270776033401
35	56963	needles3	10	3.13397459622	0.007618057369793263	0.26203417778
36	2375	needles3	10	3.13397459622	0.007618057369793263	0.259863853455
37	45407	needles3	10	3.13397459622	0.007618057369793263	0.260033130646
38	48105	needles3	10	3.13397459622	0.007618057369793263	0.239215135574
39	14481	needles3	10	3.13397459622	0.007618057369793263	0.254791021347
40	31423	needles3	10	3.13397459622	0.007618057369793263	0.267032146454
41	30777	needles3	10	3.13397459622	0.007618057369793263	0.265381097794
42	51804	needles3	10	3.13397459622	0.007618057369793263	0.259554862976
43	7124	needles3	10	3.13397459622	0.007618057369793263	0.266906023026
44	24892	needles3	10	3.13397459622	0.007618057369793263	0.269598960876
45	48280	needles3	10	3.13397459622	0.007618057369793263	0.265992164612
46	22006	needles3	10	3.13397459622	0.007618057369793263	0.26823091507
47	38326	needles3	10	3.13397459622	0.007618057369793263	0.267537117004
48	14917	needles3	10	3.13397459622	0.007618057369793263	0.254410028458
49	8344	needles3	10	3.13397459622	0.007618057369793263	0.263411998749
50	32253	needles3	10	3.13397459622	0.007618057369793263	0.259396076202
51	54687	needles3	10	3.13397459622	0.007618057369793263	0.273796081543
52	12054	needles3	10	3.13397459622	0.007618057369793263	0.256696939468
53	44687	needles3	10	3.13397459622	0.007618057369793263	0.264146089554
54	54517	needles3	10	3.13397459622	0.007618057369793263	0.263231992722
55	24239	needles3	10	3.13397459622	0.007618057369793263	0.263183116913
56	38392	needles3	10	3.13397459622	0.007618057369793263	0.256279945374
57	42049	needles3	10	7.83493649054	4.6933438369502065	0.270004034042
58	49279	needles3	10	3.13397459622	0.007618057369793263	0.26278591156
59	63159	needles3	10	3.13397459622	0.007618057369793263	0.266098022461
60	8129	needles3	10	3.13397459622	0.007618057369793263	0.261835813522
61	19727	needles3	10	3.13397459622	0.007618057369793263	0.270007133484
62	35725	needles3	10	3.13397459622	0.007618057369793263	0.260354995728
63	16250	needles3	10	3.13397459622	0.007618057369793263	0.245609998703
64	53788	needles3	10	3.13397459622	0.007618057369793263	0.26701593399
65	54552	needles3	10	3.13397459622	0.007618057369793263	0.239113807678
66	43535	needles3	10	3.13397459622	0.007618057369793263	0.257392883301
67	40567	needles3	10	3.13397459622	0.007618057369793263	0.268175125122
68	62541	needles3	10	3.13397459622	0.007618057369793263	0.261819124222
69	32600	needles3	10	3.13397459622	0.007618057369793263	0.26171207428
70	19786	needles3	10	3.13397459622	0.007618057369793263	0.277180194855
71	35704	needles3	10	3.13397459622	0.007618057369793263	0.23922085762
72	34971	needles3	10	3.13397459622	0.007618057369793263	0.244090795517
73	12061	needles3	10	3.13397459622	0.007618057369793263	0.264803171158
74	40889	needles3	10	3.13397459622	0.007618057369793263	0.256566047668
75	2329	needles3	10	3.13397459622	0.007618057369793263	0.238118171692
76	11905	needles3	10	3.13397459622	0.007618057369793263	0.265974998474
77	64343	needles3	10	3.13397459622	0.007618057369793263	0.255640029907
78	31459	needles3	10	3.13397459622	0.007618057369793263	0.255573034286
79	35614	needles3	10	3.13397459622	0.007618057369793263	0.266359806061
80	13074	needles3	10	3.13397459622	0.007618057369793263	0.264873027802
81	33717	needles3	10	3.13397459622	0.007618057369793263	0.267441987991
82	56279	needles3	10	3.13397459622	0.007618057369793263	0.259509086609
83	60175	needles3	10	3.13397459622	0.007618057369793263	0.257522106171
84	50050	needles3	10	3.13397459622	0.007618057369793263	0.270657777786
85	10949	needles3	10	3.13397459622	0.007618057369793263	0.243803024292
86	45895	needles3	10	3.13397459622	0.007618057369793263	0.266772031784
87	62943	needles3	10	3.13397459622	0.007618057369793263	0.261098146439
88	18439	needles3	10	3.13397459622	0.007618057369793263	0.239889860153
89	8317	needles3	10	3.13397459622	0.007618057369793263	0.247042179108
90	10536	needles3	10	3.13397459622	0.007618057369793263	0.245822906494
91	42604	needles3	10	3.13397459622	0.007618057369793263	0.265643119812
92	3462	needles3	10	3.13397459622	0.007618057369793263	0.268392801285
93	31110	needles3	10	3.13397459622	0.007618057369793263	0.266498088837
94	5478	needles3	10	3.13397459622	0.007618057369793263	0.258702993393
95	4606	needles3	10	3.13397459622	0.007618057369793263	0.269678115845
96	10830	needles3	10	3.13397459622	0.007618057369793263	0.260637044907
97	6766	needles3	10	3.13397459622	0.007618057369793263	0.248224020004
98	10568	needles3	10	3.13397459622	0.007618057369793263	0.248081207275
99	43595	needles3	10	3.13397459622	0.007618057369793263	0.261284828186
100	52548	needles3	10	3.13397459622	0.007618057369793263	0.238871097565
101	26868	needles3	100	3.13397459622	0.007618057369793263	0.375124931335
102	19288	needles3	100	3.21983691392	0.078244260330206927	0.349560022354
103	27952	needles3	100	3.50818051815	0.36658786456020698	0.370819091797
104	47997	needles3	100	3.13397459622	0.007618057369793263	0.363750934601
105	43606	needles3	100	3.13397459622	0.007618057369793263	0.3708319664
106	6302	needles3	100	3.13397459622	0.007618057369793263	0.366269826889
107	34276	needles3	100	3.13397459622	0.007618057369793263	0.360634088516
108	26928	needles3	100	3.13397459622	0.007618057369793263	0.370807170868
109	60543	needles3	100	3.13397459622	0.007618057369793263	0.34527182579
110	16673	needles3	100	3.13397459622	0.007618057369793263	0.367208957672
111	33511	needles3	100	3.13397459622	0.007618057369793263	0.366527080536
